"","ï..Protocol","Sheet","Data.Set","Input.Gate","X.Parameter","Y.Parameter","Gate","Number","X.Total","X.Gated","X.Med","X.AMean","X.Mode","X.Stdev","X.CV","HP.X.CV","X.Min","X.Max","X.GMean","Y.Med","Y.AMean","Y.Mode","Y.Stdev","Y.CV","HP.Y.CV","Y.Min","Y.Max","Y.GMean","Logic"
"7232","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[til_cd4]","foxp3","cd25","All",NA,NA,"100.00","8.18","11.81","","48.27","408.80",NA,NA,NA,"7.00","7.34","10.09",NA,"9.93","98.46",NA,NA,NA,"5.40",""
"7233","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[til_cd4]","foxp3","cd25","N--",NA,NA,"4.99","1.93","1.90","","0.61","32.05",NA,NA,NA,"1.78","0.21","0.21",NA,"0.11","50.21",NA,NA,NA,"0.21",""
"7234","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[til_cd4]","foxp3","cd25","N-+",NA,NA,"20.82","2.62","2.61","","0.69","26.37",NA,NA,NA,"2.48","7.91","10.38",NA,"9.87","95.09",NA,NA,NA,"5.46",""
"7235","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[til_cd4]","foxp3","cd25","N+-",NA,NA,"1.52","7.98","181.70","","348.81","191.98",NA,NA,NA,"22.85","0.25","0.25",NA,"0.11","42.81",NA,NA,NA,"0.24",""
"7236","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[til_cd4]","foxp3","cd25","N++",NA,NA,"72.67","11.03","11.57","","5.50","47.47",NA,NA,NA,"10.22","7.89","10.89",NA,"9.92","91.14",NA,NA,NA,"7.13",""
"7237","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[tumour]","foxp3","cd25","All",NA,NA,"100.00","7.53","8.97","","5.98","66.64",NA,NA,NA,"7.00","10.60","14.60",NA,"13.39","91.72",NA,NA,NA,"8.71",""
"7238","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[tumour]","foxp3","cd25","O--",NA,NA,"1.06","1.35","1.35","","0.00","0.00",NA,NA,NA,"1.35","0.32","0.32",NA,"0.00","0.00",NA,NA,NA,"0.32",""
"7239","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[tumour]","foxp3","cd25","O-+",NA,NA,"18.09","2.68","2.70","","0.71","26.45",NA,NA,NA,"2.58","2.31","8.39",NA,"10.35","123.37",NA,NA,NA,"3.34",""
"7240","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[tumour]","foxp3","cd25","O+-",NA,NA,"0.00","N/A","N/A","","N/A","N/A",NA,NA,NA,"N/A","N/A","N/A",NA,"N/A","N/A",NA,NA,NA,"N/A",""
"7241","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[tumour]","foxp3","cd25","O++",NA,NA,"80.85","9.52","10.48","","5.68","54.22",NA,NA,NA,"9.00","12.05","16.17",NA,"13.56","83.86",NA,NA,NA,"11.35",""
"7242","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[tcrvb_pos_blood]","foxp3","cd25","All",NA,NA,"100.00","3.93","5.44","","4.17","76.70",NA,NA,NA,"4.07","2.13","4.16",NA,"5.18","124.58",NA,NA,NA,"2.18",""
"7243","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[tcrvb_pos_blood]","foxp3","cd25","P--",NA,NA,"3.29","2.32","2.22","","0.46","20.87",NA,NA,NA,"2.15","0.34","0.30",NA,"0.06","19.57",NA,NA,NA,"0.30",""
"7244","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[tcrvb_pos_blood]","foxp3","cd25","P-+",NA,NA,"46.71","2.15","2.29","","0.71","30.92",NA,NA,NA,"2.16","1.00","2.06",NA,"3.36","162.70",NA,NA,NA,"1.23",""
"7245","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[tcrvb_pos_blood]","foxp3","cd25","P+-",NA,NA,"0.66","4.08","4.08","","0.00","0.00",NA,NA,NA,"4.08","0.38","0.38",NA,"0.00","0.00",NA,NA,NA,"0.38",""
"7246","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[tcrvb_pos_blood]","foxp3","cd25","P++",NA,NA,"49.34","7.98","8.65","","3.78","43.73",NA,NA,NA,"7.91","4.51","6.45",NA,"5.76","89.26",NA,NA,NA,"4.45",""
"7247","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[cd4blood]","foxp3","cd25","All",NA,NA,"100.00","2.69","5.17","","29.46","569.39",NA,NA,NA,"3.22","0.63","2.43",NA,"3.97","163.49",NA,NA,NA,"0.96",""
"7248","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[cd4blood]","foxp3","cd25","Q--",NA,NA,"32.59","1.99","2.03","","0.60","29.39",NA,NA,NA,"1.93","0.24","0.23",NA,"0.11","46.35",NA,NA,NA,"0.22",""
"7249","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[cd4blood]","foxp3","cd25","Q-+",NA,NA,"33.58","2.36","2.40","","0.65","27.27",NA,NA,NA,"2.29","0.71","1.42",NA,"2.29","161.30",NA,NA,NA,"0.91",""
"7250","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[cd4blood]","foxp3","cd25","Q+-",NA,NA,"2.31","5.33","42.17","","188.23","446.32",NA,NA,NA,"6.66","0.25","0.23",NA,"0.15","64.15",NA,NA,NA,"0.22",""
"7251","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[cd4blood]","foxp3","cd25","Q++",NA,NA,"31.52","7.71","8.67","","4.99","57.61",NA,NA,NA,"7.71","4.62","5.94",NA,"5.07","85.28",NA,NA,NA,"3.95",""
"7252","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[cd4skin]","foxp3","cd25","All",NA,NA,"100.00","8.01","11.33","","44.27","390.82",NA,NA,NA,"6.98","7.74","10.89",NA,"10.77","98.90",NA,NA,NA,"5.86",""
"7253","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[cd4skin]","foxp3","cd25","R--",NA,NA,"4.36","1.92","1.88","","0.61","32.30",NA,NA,NA,"1.76","0.21","0.22",NA,"0.11","49.10",NA,NA,NA,"0.21",""
"7254","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[cd4skin]","foxp3","cd25","R-+",NA,NA,"20.36","2.62","2.61","","0.69","26.36",NA,NA,NA,"2.49","6.84","10.17",NA,"9.98","98.12",NA,NA,NA,"5.17",""
"7255","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[cd4skin]","foxp3","cd25","R+-",NA,NA,"1.27","7.98","181.70","","348.81","191.98",NA,NA,NA,"22.85","0.25","0.25",NA,"0.11","42.81",NA,NA,NA,"0.24",""
"7256","panel3","treg","CTCL053LS 01Z skin panel3 00026178 2017-03-29 101","[cd4skin]","foxp3","cd25","R++",NA,NA,"74.00","10.78","11.35","","5.56","48.93",NA,NA,NA,"9.96","8.43","11.90",NA,"10.93","91.87",NA,NA,NA,"7.76",""
"7257","panel3","populations","CTCL054LB 01X skin panel3 00026673 2017-04-07 175","","","","All",341859,NA,"","","","","","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,"","Ungated"
"7258","panel3","populations","CTCL054LB 01X skin panel3 00026673 2017-04-07 175","","","","cd4blood",55807,NA,"","","","","","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,"","cd4 AND viable_cd3 AND lymphocytes AND singlets AND blood"
"7259","panel3","populations","CTCL054LB 01X skin panel3 00026673 2017-04-07 175","","","","cd4skin",40846,NA,"","","","","","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,"","cd4 AND viable_cd3 AND lymphocytes AND singlets AND skin"
"7260","panel3","populations","CTCL054LB 01X skin panel3 00026673 2017-04-07 175","","","","lymphocytes",160278,NA,"","","","","","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,"","lymphocytes AND singlets"
"7261","panel3","populations","CTCL054LB 01X skin panel3 00026673 2017-04-07 175","","","","pb_cd4",52612,NA,"","","","","","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,"","cd4 AND viable_cd3 AND lymphocytes AND singlets AND NOT(clone) AND blood"
"7262","panel3","populations","CTCL054LB 01X skin panel3 00026673 2017-04-07 175","","","","pb_cd8",11849,NA,"","","","","","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,"","cd8 AND viable_cd3 AND lymphocytes AND singlets AND blood"
"7263","panel3","populations","CTCL054LB 01X skin panel3 00026673 2017-04-07 175","","","","singlets",322338,NA,"","","","","","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,"","singlets"
"7264","panel3","populations","CTCL054LB 01X skin panel3 00026673 2017-04-07 175","","","","tcrvb_pos_blood",3274,NA,"","","","","","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,"","clone AND viable_cd3 AND lymphocytes AND singlets AND NOT(cd8) AND blood"
"7265","panel3","populations","CTCL054LB 01X skin panel3 00026673 2017-04-07 175","","","","til_cd4",9938,NA,"","","","","","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,"","cd4 AND viable_cd3 AND lymphocytes AND singlets AND NOT(clone) AND skin"
"7266","panel3","populations","CTCL054LB 01X skin panel3 00026673 2017-04-07 175","","","","til_cd8",1805,NA,"","","","","","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,"","cd8 AND viable_cd3 AND lymphocytes AND singlets AND skin"
"7267","panel3","populations","CTCL054LB 01X skin panel3 00026673 2017-04-07 175","","","","tumour",43984,NA,"","","","","","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,"","clone AND viable_cd3 AND lymphocytes AND singlets AND NOT(cd8) AND skin"
"7268","panel3","populations","CTCL054LB 01X skin panel3 00026673 2017-04-07 175","","","","viable_cd3",131915,NA,"","","","","","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,"","viable_cd3 AND lymphocytes AND singlets"
"7269","panel3","expression1","CTCL054LB 01X skin panel3 00026673 2017-04-07 175","[pb_cd8]","il10","Count","All",NA,NA,"","0.33","0.34","0.34","0.16","",NA,NA,NA,"0.32","","",NA,"","",NA,NA,NA,"",""
